gene_id	simbol	ratio
395656	RELB	2.035270880361174
395657	SPON1	6.5
395658	RBBP4	1.0800562587904359
395659	XPA	1.0422469280280866
395660	PRLR	1.3636363636363635
395662	NEGR1	0.3143068939955523
395663	IL10RB	1.1004823151125402
395664	IFNAR2	1.8140321217244295
395665	IFNAR1	1.2655555555555555
395666	CD44	1.0625
395667	ANPEP	0.9671014210628772
395668	ODZ1	0
395669	PLEK	0.7926829268292683
395670	MEF2A	1.2694248234106962
395671	ERBB4	0.3127413127413128
395672	UBE2A	1.0419677598665926
395673	BCL2A1	0.763888888888889
395674	MCL1	0.679185376695242
395675	TMCO3	1.535031847133758
395678	RBPMS2	2.602739726027397
395679	SMAD5	0.8073787199347737
395680	SMAD1	1.2136498516320473
395681	JAK1	0.8842105263157894
395682	ZFHX3	1.4576719576719577
395683	MMP-13	0.9137055837563453
395684	IL6ST	0.9040618955512573
395685	WSB1	0.7082197117257498
395686	TECTA	0.34375
395687	LSAMP	1.1809908998988876
395688	PTPN1	0.9514143813431224
395689	ENO2	1.2043010752688172
395690	PGC	0.7777777777777777
395691	PGA	0.4444444444444445
395692	ZP4	0.71875
395693	ATF4	0.6586642829779082
395694	ITPKA	0.6072131147540983
395695	AKAP9	0.9799196787148595
395696	GC	2.46520979020979
395699	NEUROG1	0
395700	RPE65	1.3076923076923077
395701	EZR	1.1948318293683347
395702	MTPN	1.1544869679973606
395703	WNT5A	0.7102272727272727
395704	FGF12	0.8198614318706697
395705	LHX2	0
395706	SCD	1.5985397360292053
395707	ATP2A3	0.4340604362617571
395708	LYG2	0.6296296296296297
395709	PALM	1.25
395712	ABCB1	2.4029299519881815
395713	TFAP2B	NaN
395714	BARX2	NaN
395715	SERPINB10	0.6721311475409836
395716	EYA4	0
395717	EYA3	1.522744220730798
395718	EYA1	NaN
395719	TK1	3.0321170337985537
395721	KCNA4	NaN
395722	CLU	0.21681980602348136
395723	EEF1B2	0.9006540155383558
395724	HMGB1	2.040036815462494
395726	FTCD	2.3714285714285714
395727	ATF2	0.8344887348353555
395729	PCBD1	1.0727699530516432
395730	KCNAB1	0
395731	CNBP	1.0661499280256892
395733	BLNK	2.325
395734	RHOB	2.6832084893882646
395735	OTC	1.2
395736	NEDD9	1.8697723663313923
395737	HOXB8	3.7660455486542443
395740	PAX9	1.08
395742	FLT4	0.5384615384615385
395743	GAD1	1.3519999999999999
395744	LOC395744	0
395745	EYA2	1.4197396963123643
395746	OAZ1	1.34604385128694
395747	ETV4	0.9848484848484849
395748	ETV1	2.0617283950617282
395749	ETV5	0.6869436201780416
395750	ETV6	0.6674311926605504
395751	TJP2	1.0450718177315503
395753	MAP6	0.6363636363636364
395754	NEUROD1	1.129032258064516
395755	PODXL	1.3333333333333335
395757	CD5	Infinity
395758	SDHA	1.2046290995338185
395759	SLC8A3	0.5625
395760	SLC8A1	NaN
395761	TNNT3	1.7999999999999998
395762	LOC395762	1.1425091352009744
395764	CASP1	1.3508098891730604
395765	NPPA	NaN
395766	USP2	0.7876288659793814
395767	XRCC6	1.56232427366448
395768	MNX1	0.18625579492773384
395769	MNR2	3.6311291048133154
395770	TRHR	Infinity
395771	GJB6	1.5609756097560976
395772	LOC395772	NaN
395773	CDD	Infinity
395774	GSN	1.4772727272727273
395775	DCT	1.7708333333333333
395776	LHCGR	0.5833333333333334
395777	PHEX	1
395778	C3H6orf72	1.1468056184866333
395779	COCH	12.558823529411764
395780	APOA4	1.765432098765432
395781	MRPS30	1.3262347077480743
395782	T	0.7111111111111111
395783	CHD1	0.9748201438848921
395784	CLIP1	1.6158357771260996
395785	HSD17B4	1.3271539919949442
395786	AXIN1	0.4294020844761382
395787	LOC395787	1.3689972630007465
395788	TCF15	1.2857142857142856
395789	RFNG	0.6496739774748074
395790	LFNG	2.0719557195571956
395791	ASCL2	NaN
395792	TBX6	3.5263157894736845
395793	TBX19	1.40625
395794	FOXD3	1.3333333333333335
395796	RPS27A	1.0677505734660382
395797	ENTPD2	2.731707317073171
395798	ACAN	2.8333333333333335
395799	SERGEF	0
395800	CEBPG	0.8333333333333334
395802	PROX1	1.782722513089005
395803	SFPQ	1.3334096371752318
395804	PSMC1	0.9184409746865388
395805	MYOM1	0.5566502463054187
395806	PTCH1	0.8732590529247911
395807	NOS2	0.5228070175438596
395808	CAMLG	1.2180904522613065
395809	SLC4A2	1.0495356037151704
395811	SLC11A1	0.3170731707317073
395813	HAND2	0.8032786885245902
395814	FMOD	26.333333333333336
395815	PTPN11	1.0353555644837285
395816	PLA2G7	0.5843373493975903
395817	IGF2R	1.0845864661654134
395819	PRELID1	1.0745268138801263
395820	DLL1	0.38057237204182714
395821	ATP6V1A	1.7325102880658436
395822	NEO1	0.8546365914786967
395823	KIF4A	4.740039840637451
395824	LOC395824	3.6666666666666665
395825	SEMA3A	1.4432432432432432
395826	GREM1	NaN
395827	CYP24A1	8.14285714285714
395829	WNT9A	0.9490909090909091
395830	PON2	0.3
395832	PXN	0.8315634218289086
395833	PGK1	1.4192216141435925
395834	PDE6C	0.2857142857142857
395835	RPLP0	1.0046679892636248
395836	MERTK	1.032171581769437
395837	FGG	3.458715596330275
395838	MIXL1	NaN
395839	GFRA4	0.4285714285714285
395840	GAL2	NaN
395841	GAL1	NaN
395843	SIX6	NaN
395844	ALDH1A2	0.6593591905564925
395846	GJA8	Infinity
395847	SETDB1	1.149968886123211
395848	RNASEH1	1.2449888641425388
395849	RPL13	1.0549720156405733
395850	MMP27	NaN
395851	HMGA2	0.8767550702028081
395852	ID2	0.5208677685950414
395853	HSPA8	0.29614025260089677
395854	GDI2	0.969147005444646
395855	CALM	1.1281183287587682
395857	CASP2	1.284070796460177
395858	H2AFY	1.4043815609310817
395860	ST8SIA1	NaN
395861	KRT19	1.6
395862	PITX2	1.0758880516684608
395863	HPGDS	1.8988095238095237
395864	HESX1	1.731958762886598
395865	LEF1	0.4508856682769727
395867	TLX3	NaN
395868	TLX1	NaN
395869	RHOC	1.0903818269695504
395870	RAC3	1.303774442928604
395871	RAC1	0.8333333333333334
395872	IL8	1.64756446991404
395873	K123	0.9354838709677419
395874	PSMA1	1.0068416865552903
395875	COL12A1	3.0930232558139537
395876	F10	1.2627257799671594
395877	SERPIND1	0.7568051575931232
395878	PAPOLA	1.5987823439878235
395879	SPI1	1.25
395880	RBMS1	1.1659634317862164
395881	MAFA	0.8507462686567163
395882	TENP	12.052631578947368
395883	TMOD1	2.92226148409894
395885	CNTFR	0.9629629629629629
395886	MITF	1.6855575868372945
395887	AMH	1.146341463414634
395889	IGF1R	1.3326039387308533
395890	NES	0.23529411764705882
395891	CACNA1C	9
395895	CACNA1D	3.2000000000000006
395896	EFNB1	0.45084351367073877
395897	TGFBI	1.0158730158730158
395898	CRDS2	1.5142857142857145
395899	PRPH2	1.3333333333333335
395900	HOXB1	NaN
395901	KCNG4	0
395902	KCNG2	6.75
395903	KCNJ4	0.2692307692307693
395904	ZFHX4	0.4285714285714285
395905	EIF4G2	0.7947766154349583
395906	LOC395906	0.16666666666666666
395907	DGCR6	0.6125290023201856
395909	VEGFA	1.6920289855072463
395910	PADI3	1.2241379310344829
395911	CD247	0.7970297029702971
395912	MGP	0.8677563150074293
395913	TYRP1	3.714285714285714
395914	LOC395914	NaN
395915	RAB11FIP3	1.088082901554404
395916	NME2	0.8587286116525883
395917	CDC42	0.8350984486873508
395920	RREB1	2.171983356449376
395921	CNP	0.9029029029029029
395922	CENPC1	1.7174603174603176
395923	CD72	NaN
395924	CSNK1A1	0.9063560135697369
395925	KCNJ5	1.0232558139534884
395926	LOC395926	NaN
395928	AKT1	0.7047001620745542
395929	HADHA	1.5251392757660167
395930	RABEP1	0.6591370558375634
395931	GABRA6	NaN
395933	LOC395933	0.732142857142857
395934	SHC1	1.0556231003039513
395935	VTN	0.631379413551974
395936	LRPAP1	1.371131835523527
395937	TSHB	NaN
395938	SOD1	1.0560910843548796
395939	DIO3	0.7590779917903377
395940	DIO1	1.877551020408163
395941	HGF	1
395942	PAX7	Infinity
395943	PAX6	2.2459016393442623
395944	LOC395944	NaN
395945	SCN2A	0
395946	SCN9A	1.192982456140351
395947	SCN5A	2.7777777777777777
395948	HSPE1	1.1010705612750966
395949	SMO	0.9071484071484073
395950	GBX2	0.5594059405940593
395951	ITGA1	1.5909090909090908
395952	LDB1	0.8313800526189906
395953	IGF2BP1	1.1323529411764706
395954	MATN3	0.5
395955	TSN	1.1678258240096764
395956	GLI2	0.375
395959	NEUROD4	NaN
395960	NR5A1	0.5
395961	NR5A2	1.3628657369428494
395962	FSHR	0
395963	CAPN2	1.8170731707317074
395964	CTNNB1	0.6039473684210527
395966	TOP2B	1.0946275946275945
395967	EPHA7	0
395968	ICOSLG	0.7704280155642024
395969	ITM2B	1.4428553347677509
395970	FTH1	1.0931433345614754
395971	ADORA2B	0
395973	KCNJ8	0.14814814814814814
395974	IKZF1	NaN
395975	PACSIN2	1.050680122860904
395977	GFI1B	0.4615384615384615
395979	ADH1B	2.501577287066246
395980	RORB	1.4529411764705884
395982	TFAP2A	0
395983	MAPK9	1.1853281853281854
395984	HDLBP	0.834106194146731
395985	LOC395985	1.5
395986	RAPSN	3.125
395991	LOC395991	0.9375
395992	CRTAP	0.7198697068403909
395993	GFRA2	0.6666666666666667
395994	GFRA1	2.966666666666667
395995	TBP	1.0705815923207227
395996	BLMH	0.8907630522088353
395997	EPHA5	0.6666666666666667
395998	SORL1	2.116822429906542
395999	HMGN1	1.2085396039603962
396000	COL6A1	10
396001	RPS4X	1.036516613991629
396004	TOP1	0.8621485807415455
396005	TSC22D1	0.6086956521739131
396006	PTRF	1.1024590163934427
396007	PMEL	NaN
396010	LIMK2	1.389247311827957
396013	MYBPC3	NaN
396014	NFE2L2	1.8998562529947292
396015	HSD3B1	0.736842105263158
396017	ENO1	0.8203419215812953
396018	CHST3	0
396019	PPP1CB	1.090672268907563
396020	PPP1R12A	1.525974025974026
396021	PPP2CB	0.9901890648952479
396022	CRCP	2.4866581956797966
396023	DKK3	0.7899151273090363
396025	XDH	0.2878673700075358
396028	KITLG	1.001824817518248
396029	ZEB1	0.6933216168717047
396030	BMPR1B	Infinity
396031	SMARCAL1	1.3769633507853403
396032	TNNC1	0.24
396033	NFKB1	1.4115384615384614
396034	MYOM2	0.5
396035	CTNNA2	1.9142857142857146
396037	NKX2-6	NaN
396039	FOXC2	4.454545454545454
396040	SMARCA2	0.8673397511152852
396041	SLC16A8	2.8636363636363638
396043	JAG1	0.721556886227545
396044	M6PR	1.268576290414067
396047	SNAI1	3.027075812274368
396048	NCALD	1.6429014259144452
396049	TOM1	0.7407903549899532
396050	SCNN1A	0.5531914893617021
396051	CYP1A1	7.015481651376146
396052	CYP1A4	4.0665658093797274
396053	BMP5	Infinity
396054	IFNG	NaN
396056	BFSP1	0.5
396057	STMN1	2.045907957379279
396058	SERPINB14	0.7999999999999999
396060	PTPRA	1.0518134715025906
396061	FASN	0.7980072463768116
396062	CD3E	1.8305084745762714
396065	AGTR1	1.2
396066	AANAT	NaN
396067	MYL3	1.6153535353535353
396068	KCNAB2	0.9613970588235294
396069	GLRX	2.308641975308642
396070	ZFP161	1.1612090680100755
396071	IBSP	NaN
396073	NKX2-5	NaN
396074	PBRM1	1.4953512396694215
396075	S100A11	0.7097706339172837
396076	LAMB4	0.16666666666666669
396080	SPP2	0.026470588235294117
396081	NTRK3	4.5
396082	NR2E1	2.3125
396083	SYT1	NaN
396085	NF1	1.4493670886075949
396086	RAD51	2.3530852105778646
396087	SKIL	1.4900793650793651
396088	CRYBB2	NaN
396089	CRYAB	NaN
396090	CTSD	0.8240207777621789
396091	ATIC	1.4264765417660024
396092	ALCAM	1.9351432880844646
396093	NFKBIA	1.3712952158693115
396094	FGF1	NaN
396095	STMN2	Infinity
396096	HOXA9	2.545454545454546
396097	MAP4	0.9168868604371847
396098	LOC396098	NaN
396099	ESR1	3.6559139784946235
396100	EFNA5	0.7625899280575541
396101	AVP	1.3
396102	LRP8	1.2787114845938377
396104	SOX11	0.7056145675265555
396105	SOX2	0.13218390804597702
396106	TNXB	0.5555555555555556
396107	RET	0.15
396108	CRYBB3	1.25
396110	FOXG1	2.4065934065934065
396111	RYR3	0.8552631578947368
396113	ARHGAP26	1.4571428571428573
396114	P2RY6	0
396115	IRF2	1.0261888352860098
396116	MMP16	0.42857142857142855
396117	CNOT2	NaN
396118	LPAR6	4.75
396119	FST	3.3829787234042556
396120	LOC396120	0
396121	B4GALT1	2.3763313609467454
396122	B4GALT2	0.7455944905813248
396123	TMEM189-UBE2V1	1.0509425493716336
396125	NR1D2	0.9051246537396122
396127	MFI2	1.0568181818181819
396128	CSRP2	1.215203426124197
396129	SIM1	2.75
396130	SLC2A1	1.7197224975222993
396131	ZNF335	1.2332630469161836
396132	GDF3	0.4057377049180328
396133	FN1	1.15136476426799
396134	MET	0.8782569631626235
396135	MST1	1.4771241830065358
396137	GRIA4	0
396138	GRIA3	0.5859728506787331
396139	WT1	1.3157894736842106
396140	ST3GAL1	0.3896
396141	BFSP2	NaN
396142	E2F1	1.8035828534868843
396143	CNGA1	0
396144	CNGA3	1.277777777777778
396145	INS	NaN
396146	GCH1	1.53198127925117
396147	ACTR2	0.997141457040183
396148	RPS6	0.8489767583399902
396149	CNTN4	NaN
396151	A2M	2
396152	LOC396152	0.5697329376854599
396153	RAB2A	1.0187798523664784
396154	VLDLR	1.0635245901639345
396156	SMC2	3.571308724832215
396157	NTRK2	NaN
396158	MYBL1	1.7174721189591078
396159	ST6GALNAC2	0.5882352941176471
396161	HPCAL1	0.7525655644241733
396165	BMP4	2.6
396166	RBP4	0.7240860215053764
396168	ST6GALNAC1	3.769230769230769
396169	ST6GAL1	2.8
396171	YAP1	0.9521517553793886
396172	CCNA2	2.7535135135135134
396173	GABRG4	NaN
396174	MAP1B	0.16572769953051641
396175	CD8B	NaN
396176	CSRP1	1.4451058201058202
396177	EPHB1	1.3033457249070632
396178	HOXD12	NaN
396179	EPHB3	0.7181564245810057
396180	SNRPE	1.4072548346492735
396181	ITGB2	0.2916666666666667
396182	HHEX	2.7318796068796067
396185	CEBPB	0.46669304841049997
396186	BDNF	0
396187	MYO1F	3
396188	HSP90AB1	0.9431471449031696
396189	VSNL1	16.25
396190	UBB	1.6504772894157138
396191	TFRC	2.090942904965594
396192	ROS1	2.328125
396193	RAN	1.1740434953545638
396194	ANG	NaN
396195	SRSF2	1.2096075871074152
396196	GCG	0
396197	ALB	2.5031731640979147
396198	PGR	NaN
396199	PARP1	1.2062765055131466
396201	NCL	0.973811336424666
396202	NRCAM	3.3421052631578947
396203	NPM1	0.7174571676618061
396204	NOV	NaN
396205	NFYB	0.8528966079962699
396206	NEFM	0.11403508771929825
396209	NFIB	3.516279069767442
396210	NFIA	2.2462006079027352
396211	MYH11	1.1428571428571428
396212	MT4	0.16495245488065205
396213	TNR	0.38461538461538464
396215	MYL9	1.25
396217	MBP	0.663265306122449
396218	LYZ	0.8814814814814814
396219	LPL	3.3436213991769543
396220	LAMP1	1.5729675308331237
396221	LDHA	1.22767900992044
396222	LMNB2	1.6105552285658231
396223	LMNB1	0.6538199181446113
396225	ITGA8	2.4
396226	ITGA6	0.9898819561551434
396227	HSPB1	0
396228	SERPINH1	0.04712041884816754
396229	HRAS	0.9156403940886698
396231	RXRG	3.1863173216885006
396232	HMGB3	1.5794496903238908
396233	H3F3C	1.1115584113958352
396234	SPCS3	0.8611170099808876
396235	TNIP1	1.5548996458087365
396236	DMD	0.25
396237	MYO5A	1.8959537572254335
396238	YES1	1.5941699791784971
396239	BRAF	0.9461077844311379
396240	CAPN1	0.8493647912885662
396241	LTF	0.6422687471028269
396242	COL9A3	0.42003853564547206
396243	COL1A2	Infinity
396244	MYB	0.6801685029163966
396245	RAF1	1.1153198653198653
396246	FABP7	0.6116941529235382
396248	CKB	0.8484848484848485
396249	CD28	7.142857142857142
396250	ETS2	1.1671361502347417
396252	CDC2	1.831304168386298
396256	CALCA	0.8429118773946361
396257	CA2	0.2034200213751336
396258	MYBL2	2.0702028081123243
396259	FGFR2	0.9868852459016393
396260	LOC396260	6.6
396261	GOT1	1.461740127805997
396262	RPLP1	1.0496793431640863
396263	ACTN2	0.9636363636363636
396266	RARB	1.0606060606060606
396267	FGF3	NaN
396268	HNRNPAB	0.8002588787314943
396269	SRL	1.4299065420560748
396270	INCENP	3
396272	SLC2A2	1.0674846625766872
396273	GSC	1.7
396274	CTCF	1.242658423493045
396275	P2RY1	3.3571428571428568
396276	COL14A1	0.4468769454243619
396277	TTR	0.2972385627037356
396279	SST	0
396280	RPL27	0.9194428881322817
396281	PTHLH	NaN
396282	BCL2	2.4407894736842106
396283	PNAT10	1.2689938398357288
396284	MYL12A	0.865043715408679
396285	LBR	2.056458511548332
396286	ASMT	0
396287	HMOX1	0.17411489645958586
396288	GABRB1	0.8656716417910446
396289	GABRG2	NaN
396290	GABRB3	NaN
396291	PLS1	2.990494296577947
396292	COL6A2	0.8666666666666667
396294	FYN	1.3860103626943006
396295	BTG1	0.3762462120785409
396297	ANXA2	0.39184657304548315
396298	TAL1	NaN
396300	KBP	1.650990099009901
396301	HOXD8	1.5894039735099337
396302	GNOT1	NaN
396303	RNF13	1.1903754627181387
396306	THBS4	0.9750000000000001
396307	FGA	0.9331660583941604
396308	BMPR1A	1.302863436123348
396309	ANK3	1.7411764705882353
396311	ANK1	0
396312	LMX1B	1.6196581196581197
396313	FGF8	NaN
396314	PRRX2	0.13636363636363635
396315	IGFBP2	1.676470588235294
396316	HMGCL	1.4575780948708061
396317	ALPL	0.6283422459893048
396318	LOC396318	1.6666666666666667
396319	MTNR1A	0.35000000000000003
396320	TECTB	NaN
396321	CHRNA6	2.3333333333333335
396322	GSTT1	0.8652155713687736
396323	VIP	0.46808510638297873
396324	ACVR2A	0.9713239780353874
396325	EEF2	1.011708473078545
396326	C5H14orf166	1.0844147818563836
396328	KCNJ2	NaN
396329	CTSB	0.6943923843522237
396330	IRF7	0.8622754491017964
396331	SEMA4D	1.4202898550724639
396332	SEMA3D	2.9937888198757765
396333	PKIA	1.8018867924528303
396334	TCF12	0.5687888766922795
396335	KTN1	1.0470701248799232
396336	FREQ	0.3053016453382084
396337	NTRK1	0.3333333333333333
396338	MTNR1B	0.42948717948717946
396339	TGIF1	0.9883122304160289
396340	COL3A1	0.8673469387755102
396341	CCND1	0.7600581677169171
396342	TEF	1.072383949645948
396343	SDC3	0.13765182186234817
396344	PRSS2	NaN
396345	PRSS3	NaN
396346	SOHO-1	NaN
396349	MAP2K2	1.3653569717297556
396351	DNTT	NaN
396353	C5orf13	1.3157894736842106
396356	MYLK2	2.5384615384615383
396358	CUX1	1.0178571428571426
396359	SYNPR	2
396360	SLMAP	1.0915267785771383
396361	INHBA	0.8181818181818181
396362	IAPP	Infinity
396363	TPT1	0.703064607898919
396364	CHRM3	1.3401129943502825
396366	TPM1	1.5255905511811025
396368	GNAI1	1.207613814756672
396369	KCNJ3	0.3125
396371	LOC396371	0.6198870837654107
396375	PTPRS	0.63683393688567
396377	OPN1LW	0.8333333333333334
396378	PLN	0.5
396379	HMGCS1	0.6490505565702864
396380	LOC396380	1.1328214971209214
396381	LHX1	1.25
396383	ISL1	NaN
396384	IRF1	4.923076923076923
396385	IRF8	1.2437923250564336
396386	TNNI2	NaN
396387	NTN1	0
396389	NTN1	NaN
396390	GATA6	1.210894552723638
396391	GATA5	7.055555555555556
396392	GATA4	NaN
396393	P20K	1.143714103382259
396394	PLA2G4A	2.026954177897574
396395	KAL1	11.2
396396	CSK	1.4370179948586117
396397	LHX9	1.6666666666666667
396398	IFNA3	0
396399	TGFBR2	3.8333333333333335
396400	RPL26L1	1.026081682167408
396402	EPHA3	1.0833333333333335
396403	PTPRZ1	0
396404	DDR2	0.4599358974358974
396405	CAMKK2	1.8673469387755102
396406	CSF1R	2
396407	TEC	0.9591002044989776
396409	PTPN2	1.1964037445546392
396412	GDF2	NaN
396413	FGF2	1.1460843373493976
396414	RRBP1	0.8968881856540083
396415	HOXD13	2.066666666666667
396416	PTK2	1.1187943262411348
396417	BG2	2.06
396418	CAPZB	1.1090383604834473
396420	ITGAV	0.8724741805118994
396422	VCL	0.7583232077764277
396423	VIL1	1.3343749999999999
396424	PLAU	0.5
396425	UBC	0.6055136199540532
396426	TUBA8	NaN
396427	TUBB1	1.5098039215686274
396430	TPM3	0.7171830985915493
396431	THRB	1.1093189964157706
396432	TGM2	11.864197530864196
396433	TNNT2	0
396435	TPI1	1.1560131156788773
396436	PTH	NaN
396437	TXN	0.8910134632857025
396438	TGFB3	0.7128629304523969
396439	TNS1	0.7254901960784315
396440	TNC	3.727272727272727
396442	SRC	0.9360632183908045
396444	SNAP25	0
396445	MYLK	0.9574468085106383
396446	ATP2A2	1.51597487711633
396447	PPIB	1.0116306226353404
396448	RPS15	0.9366825332570248
396449	LOC396449	4.999999999999999
396451	PTGS2	1.9487179487179487
396452	PRNP	0.6666666666666667
396453	PRL	0
396454	LOC396454	0
396455	CTTN	0.8276975683890577
396456	PKM2	0.584716265366515
396458	PCK1	1.6486486486486487
396459	PVALB	NaN
396460	P56LCK	0.3223140495867769
396463	POU2F1	1.328173374613003
396464	NPY	0.8571428571428572
396465	MYH10	0.9759639459188783
396466	NGFB	0.375
396469	MYH9	1.1529797255785377
396470	MYL1	NaN
396471	LECT2	2.5882352941176467
396472	MYL4	0.835135135135135
396474	LOX	2.8771929824561404
396475	HAPLN1	NaN
396476	APOVLDLII	NaN
396478	LAMB1	0.7311129163281884
396479	LOC396479	0
396480	LOC396480	NaN
396481	IL1R1	1.331858407079646
396482	HMGB2	2.2492608596770527
396483	TIMP3	0.826527790579777
396484	MSX1	0.47659788626069455
396485	HBG2	0
396486	RHO	NaN
396487	HSPA5	0.3985713523226644
396489	GLUL	1.111276701440636
396490	TAGLN	0
396491	LGALS1	0.12648367952522255
396492	GLG1	1.0855829982768526
396493	EPB41	1.0185185185185186
396494	EGFR	0.6171539122957868
396495	IL8	0.16696113074204946
396497	CST3	0.9592610837438423
396498	ASL1	1.2769230769230768
396499	CRYBA1	0.9076923076923076
396500	REL	0.9177545691906005
396501	GJC1	1
396502	GJA5	2
396503	COL17A1	0.7735849056603773
396504	ACACA	1.517738359201774
396505	MATN1	Infinity
396508	CKMT2	NaN
396509	SSRP1	1.5875486381322959
396512	FOS	2.221075246279606
396513	EPHB2	0.9482758620689656
396515	FGFR3	0.9613428280773144
396516	FGFR1	0.7626037959667853
396517	SLC2A3	0.7348754448398576
396518	CD3D	1.526315789473684
396519	CALB1	0.751592356687898
396521	CAPZA1	0.9811858608893957
396523	CALM1	0.5712039827066684
396524	COL9A2	0.2542372881355932
396529	ATP1B1	0.5399655887413422
396530	ATP1A1	0.8820800885144049
396531	PVALB	0.625
396533	GOT2	1.2557299727319624
396534	PAICS	1.357983193277311
396535	APOB	2.4860018873859704
396536	APOA1	1.6591962905718702
396537	NAT	1.8214285714285714
396538	AGRN	2.435483870967742
396539	DSTN	1.0801948051948052
396540	ADSL	1.2756287151348882
396541	ZBTB17	1.2371663244353184
396542	RFC2	2.348484848484848
396543	WNT8A	1.3333333333333335
396544	NACA	NaN
396545	EIF5A2	0.6449398072600757
396546	HMX1	NaN
396547	NAGA	1.1870985758168109
396548	COL6A3	1
396549	ATP1B3	0.9368260665729021
396550	SCP2	1.3846153846153846
402783	RBJ	1.0605022831050228
403089	TEAD1	1.1099947117927023
403120	ISG12-2	1.2805755395683454
